UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT
1654713618,29.07,40.81,61.0,400.0,12787.0,20664,937.448,1.66,1.73,11.44,1.784,0.04,1431
1654713619,29.08,40.8,58.0,400.0,12791.0,20669,937.453,1.56,1.62,10.73,1.673,0.038,1432
1654713620,27.67,40.84,81.0,425.0,12770.0,20633,937.441,1.52,1.58,10.49,1.636,0.037,1433
1654713621,27.19,41.82,98.0,420.0,12767.0,20630,937.451,1.51,1.57,10.42,1.625,0.037,1434
1654713622,27.01,42.87,88.0,420.0,12774.0,20640,937.458,1.52,1.58,10.44,1.6269999999999998,0.037,1435
1654713623,26.85,43.75,89.0,408.0,12765.0,20626,937.451,1.55,1.61,10.66,1.662,0.038,1436
1654713624,26.71,44.3,89.0,405.0,12775.0,20624,937.453,1.57,1.63,10.82,1.6880000000000002,0.038,1437
1654713625,26.67,44.83,88.0,410.0,12775.0,20631,937.457,1.61,1.67,11.06,1.725,0.039,1438
1654713626,26.58,45.2,90.0,400.0,12784.0,20632,937.457,1.64,1.7,11.28,1.759,0.04,1439
1654713627,26.54,45.51,83.0,400.0,12784.0,20638,937.465,1.71,1.77,11.76,1.834,0.0409999999999999,1440
1654713628,26.43,45.79,84.0,406.0,12778.0,20638,937.459,1.74,1.81,11.96,1.865,0.042,1441
1654713629,26.39,45.98,91.0,404.0,12777.0,20634,937.464,1.76,1.83,12.11,1.889,0.043,1442
1654713630,26.35,46.2,86.0,403.0,12782.0,20634,937.457,1.76,1.83,12.09,1.886,0.043,1443
1654713631,26.29,46.42,85.0,400.0,12784.0,20642,937.453,1.76,1.83,12.1,1.886,0.043,1444
1654713632,26.23,46.49,88.0,400.0,12782.0,20636,937.444,1.77,1.84,12.17,1.898,0.043,1445
1654713633,26.2,46.63,87.0,400.0,12784.0,20627,937.432,1.77,1.84,12.19,1.901,0.043,1446
1654713634,26.19,46.81,90.0,400.0,12778.0,20642,937.432,1.77,1.84,12.19,1.901,0.043,1447
1654713635,26.15,46.85,93.0,400.0,12784.0,20632,937.429,1.77,1.84,12.17,1.898,0.043,1448
1654713636,26.12,46.93,90.0,400.0,12781.0,20624,937.431,1.73,1.8,11.9,1.856,0.042,1449
1654713637,26.09,47.08,96.0,400.0,12784.0,20631,937.442,1.7,1.76,11.68,1.821,0.0409999999999999,1450
1654713638,26.06,47.14,95.0,402.0,12777.0,20626,937.426,1.65,1.72,11.36,1.7719999999999998,0.04,1451
1654713639,26.02,47.2,80.0,400.0,12784.0,20638,937.427,1.65,1.71,11.35,1.771,0.04,1452
1654713640,26.0,47.27,86.0,400.0,12782.0,20639,937.431,1.66,1.72,11.39,1.777,0.04,1453
1654713641,25.98,47.35,85.0,408.0,12787.0,20646,937.432,1.64,1.7,11.29,1.761,0.04,1454
1654713642,25.98,47.38,80.0,400.0,12788.0,20641,937.433,1.62,1.69,11.17,1.742,0.039,1455
1654713643,25.98,47.45,70.0,400.0,12779.0,20643,937.443,1.62,1.68,11.13,1.736,0.039,1456
1654713644,25.93,47.46,76.0,400.0,12784.0,20651,937.442,1.59,1.65,10.91,1.7009999999999998,0.038,1457
1654713645,25.91,47.54,86.0,403.0,12780.0,20633,937.451,1.58,1.64,10.9,1.699,0.038,1458
1654713646,25.92,47.62,81.0,400.0,12783.0,20640,937.456,1.64,1.7,11.28,1.759,0.04,1459
1654713647,25.89,47.64,78.0,400.0,12782.0,20631,937.462,1.65,1.72,11.37,1.774,0.04,1460
1654713648,25.86,47.71,85.0,400.0,12780.0,20634,937.46,1.66,1.73,11.43,1.7819999999999998,0.04,1461
1654713649,25.86,47.74,98.0,411.0,12777.0,20621,937.435,1.67,1.74,11.51,1.795,0.0409999999999999,1462
1654713650,27.27,47.71,75.0,400.0,12792.0,20640,937.425,1.72,1.79,11.83,1.844,0.042,1463
1654713651,27.74,46.68,73.0,400.0,12802.0,20649,937.422,1.74,1.81,11.99,1.87,0.042,1464
1654713652,27.92,45.59,75.0,400.0,12797.0,20649,937.43,1.76,1.83,12.15,1.894,0.043,1465
1654713653,28.04,44.72,65.0,400.0,12799.0,20660,937.416,1.79,1.86,12.3,1.918,0.043,1466
1654713654,28.18,44.04,73.0,400.0,12798.0,20653,937.413,1.8,1.87,12.41,1.935,0.044,1467
1654713655,28.28,43.55,62.0,400.0,12797.0,20662,937.419,1.82,1.89,12.5,1.949,0.044,1468
1654713656,28.35,43.13,62.0,400.0,12798.0,20659,937.42,1.82,1.89,12.52,1.952,0.044,1469
1654713657,28.39,42.8,64.0,400.0,12796.0,20661,937.419,1.84,1.91,12.67,1.976,0.045,1470
1654713658,28.48,42.52,64.0,400.0,12786.0,20649,937.419,1.86,1.94,12.82,1.999,0.045,1471
1654713659,28.53,42.33,77.0,400.0,12792.0,20649,937.419,1.93,184.4434668528237,13.25,2.066,0.047,1472
1654713660,28.57,42.14,69.0,400.0,12789.0,20654,937.419,1.99,2.07,13.71,2.139,0.048,1473
1654713661,28.63,41.97,70.0,400.0,12792.0,20650,937.426,2.08,2.17,14.34,2.237,0.051,1474
1654713662,28.66,41.9,68.0,400.0,12798.0,20648,937.431,2.11,2.19,14.54,2.267,0.051,1475
1654713663,28.7,41.76,75.0,400.0,12789.0,20653,937.429,2.11,2.19,14.5,2.261,0.051,1476
1654713664,28.73,41.59,81.0,400.0,12789.0,20639,937.433,2.01,2.09,13.83,2.157,0.049,1477
1654713665,28.76,41.49,97.0,400.0,12781.0,20629,937.436,1.99,2.06,13.67,2.132,0.048,1478
1654713666,28.77,41.47,90.0,400.0,12788.0,20633,937.446,1.97,2.04,13.53,2.11,0.048,1479
1654713667,28.83,41.36,86.0,400.0,12788.0,20642,937.436,1.96,2.04,13.48,2.102,0.047,1480
1654713668,28.87,41.27,87.0,400.0,12786.0,20636,937.443,1.97,2.05,13.55,2.113,0.048,1481
1654713669,28.88,41.27,86.0,400.0,12786.0,20647,937.445,1.96,2.04,13.5,2.105,0.048,1482
1654713670,28.87,41.18,78.0,400.0,12794.0,20645,937.435,2.0,2.08,13.75,2.144,0.048,1483
1654713671,28.93,41.14,74.0,400.0,12790.0,20646,937.445,2.04,2.12,14.01,2.185,0.049,1484
1654713672,28.94,41.09,82.0,400.0,12783.0,20634,937.445,2.07,2.15,14.26,2.2230000000000003,0.05,1485
1654713673,28.95,41.04,84.0,400.0,12790.0,20643,937.445,2.1,2.18,14.46,2.255,0.051,1486
1654713674,28.98,41.0,84.0,400.0,12788.0,20637,937.447,2.12,2.2,14.56,2.27,0.051,1487
1654713675,28.97,40.99,87.0,400.0,12784.0,20637,937.442,2.13,2.21,14.63,2.281,0.052,1488
1654713676,29.01,40.94,85.0,400.0,12792.0,20632,937.447,2.17,2.25,14.93,2.329,0.053,1489
1654713677,29.0,40.93,82.0,400.0,12785.0,20632,937.45,2.19,2.28,15.1,2.355,0.053,1490
1654713678,29.04,40.86,72.0,400.0,12797.0,20650,937.442,2.22,2.31,15.29,2.384,0.054,1491
1654713679,29.05,40.81,66.0,400.0,12794.0,20653,937.434,2.26,2.34,15.53,2.421,0.055,1492
1654713680,27.67,40.89,96.0,414.0,12769.0,20618,937.437,2.26,2.35,15.58,2.43,0.055,1493
1654713681,27.19,41.87,104.0,424.0,12767.0,20615,937.439,2.26,2.35,15.57,2.428,0.055,1494
1654713682,26.95,42.88,90.0,411.0,12772.0,20635,937.441,2.25,2.33,15.46,2.41,0.054,1495
1654713683,26.84,43.69,88.0,413.0,12775.0,20626,937.444,2.21,2.29,15.2,2.371,0.054,1496
1654713684,26.71,44.32,98.0,414.0,12771.0,20633,937.434,2.19,2.27,15.06,2.3480000000000003,0.053,1497
1654713685,26.63,44.85,99.0,414.0,12779.0,20632,937.426,2.16,2.24,14.85,2.316,0.052,1498
1654713686,26.56,45.28,80.0,403.0,12776.0,20639,937.432,2.16,2.25,14.88,2.321,0.052,1499
1654713687,26.5,45.61,82.0,404.0,12777.0,20634,937.438,2.18,2.26,14.97,2.335,0.053,1500
1654713688,26.41,45.88,90.0,410.0,12784.0,20633,937.429,2.18,2.26,14.99,2.338,0.053,1501
1654713689,26.36,46.06,86.0,401.0,12786.0,20644,937.427,2.15,2.23,14.8,2.307,0.052,1502
1654713690,26.32,46.29,81.0,400.0,12787.0,20646,937.433,2.13,2.21,14.66,2.286,0.052,1503
1654713691,26.29,46.43,81.0,406.0,12779.0,20637,937.42,2.1,2.18,14.42,2.249,0.051,1504
1654713692,26.23,46.54,79.0,400.0,12785.0,20642,937.41,2.06,2.14,14.18,2.211,0.05,1505
1654713693,26.2,46.71,82.0,400.0,12783.0,20646,937.414,1.96,2.03,13.47,2.1,0.047,1506
1654713694,26.18,46.79,93.0,407.0,12782.0,20642,937.419,1.9,1.98,13.09,2.041,0.046,1507
1654713695,26.13,46.92,96.0,400.0,12782.0,20630,937.423,1.81,1.88,12.46,1.944,0.044,1508
1654713696,26.12,47.0,96.0,401.0,12780.0,20627,937.42,1.79,1.86,12.35,1.926,0.044,1509
1654713697,26.06,47.12,94.0,406.0,12785.0,20624,937.415,1.77,1.84,12.18,1.899,0.043,1510
1654713698,26.05,47.13,103.0,400.0,12782.0,20621,937.408,1.78,1.85,12.26,1.912,0.043,1511
1654713699,26.0,47.23,104.0,400.0,12782.0,20622,937.409,1.78,1.85,12.23,1.907,0.043,1512
1654713700,25.98,47.27,117.0,412.0,12779.0,20606,937.407,1.79,1.86,12.29,1.917,0.043,1513
1654713701,25.96,47.34,117.0,406.0,12781.0,20604,937.405,1.78,1.85,12.27,1.914,0.043,1514
1654713702,25.95,47.42,115.0,417.0,12781.0,20608,937.408,1.78,1.85,12.24,1.908,0.043,1515
1654713703,25.96,47.45,128.0,413.0,12772.0,20603,937.414,1.78,1.84,12.22,1.905,0.043,1516
1654713704,25.91,47.52,120.0,410.0,12779.0,20597,937.422,1.75,1.82,12.04,1.878,0.042,1517
1654713705,25.89,47.55,122.0,405.0,12774.0,20593,937.409,1.73,1.8,11.9,1.856,0.042,1518
1654713706,25.88,47.65,130.0,406.0,12772.0,20595,937.41,1.71,1.77,11.74,1.83,0.0409999999999999,1519
1654713707,25.88,47.69,112.0,400.0,12779.0,20605,937.411,1.69,1.76,11.66,1.818,0.0409999999999999,1520
1654713708,25.84,47.74,110.0,401.0,12782.0,20609,937.416,1.68,1.75,11.59,1.807,0.0409999999999999,1521
1654713709,25.82,47.77,115.0,404.0,12780.0,20610,937.434,1.7,1.77,11.7,1.824,0.0409999999999999,1522
1654713710,27.26,47.78,94.0,400.0,12795.0,20632,937.423,1.74,1.8,11.96,1.864,0.042,1523
1654713711,27.7,46.68,99.0,400.0,12793.0,20627,937.432,1.75,1.82,12.05,1.879,0.042,1524
1654713712,27.91,45.57,115.0,400.0,12792.0,20618,937.429,1.76,1.82,12.08,1.884,0.043,1525
1654713713,28.05,44.77,112.0,400.0,12783.0,20612,937.434,1.76,1.83,12.14,1.894,0.043,1526
1654713714,28.15,44.09,106.0,400.0,12787.0,20612,937.432,1.82,1.89,12.55,1.957,0.044,1527
1654713715,28.25,43.56,107.0,400.0,12792.0,20622,937.438,1.85,1.93,12.76,1.991,0.045,1528
1654713716,28.31,43.11,102.0,400.0,12791.0,20614,937.446,1.91,1.98,13.12,2.046,0.046,1529
1654713717,28.38,42.76,1944.1240303826864,400.0,12792.0,20622,937.427,1.95,2.02,13.4,2.09,0.047,1530
1654713718,28.42,42.52,106.0,400.0,12786.0,20616,937.412,2.04,2.12,14.05,2.191,0.049,1531
1654713719,28.48,42.35,95.0,400.0,12795.0,20626,937.399,2.09,2.17,14.35,2.238,0.051,1532
1654713720,28.56,42.18,97.0,400.0,12786.0,20625,937.395,2.13,2.21,14.63,2.282,0.052,1533
1654713721,28.57,41.97,79.0,400.0,12791.0,20641,937.401,2.13,2.21,14.65,2.2840000000000003,0.052,1534
1654713722,28.63,41.87,80.0,400.0,12792.0,20634,937.397,2.13,2.21,14.63,2.282,0.052,1535
1654713723,28.65,41.72,98.0,400.0,12787.0,20631,937.41,2.11,2.19,14.51,2.263,0.051,1536
1654713724,28.72,41.64,87.0,400.0,12792.0,20635,937.406,2.07,2.15,14.27,2.226,0.05,1537
1654713725,28.73,41.54,77.0,400.0,12791.0,20637,937.415,2.03,2.11,14.0,2.1830000000000003,0.049,1538
1654713726,28.75,41.46,74.0,400.0,12791.0,20646,937.412,2.02,2.1,13.89,2.166,0.049,1539
1654713727,28.8,41.42,81.0,400.0,12788.0,20639,937.407,1.99,2.06,13.67,2.132,0.048,1540
1654713728,28.82,41.39,84.0,400.0,12792.0,20645,937.411,1.98,2.06,13.62,2.124,0.048,1541
1654713729,28.82,41.33,84.0,400.0,12789.0,20643,937.402,1.93,2.01,13.31,2.075,0.047,1542
1654713730,28.86,41.26,80.0,400.0,12795.0,20640,937.402,1.91,1.99,13.17,2.0540000000000003,0.046,1543
1654713731,28.87,41.2,89.0,400.0,12786.0,20635,937.414,1.86,1.93,12.81,1.997,0.045,1544
1654713732,28.91,41.11,88.0,400.0,12786.0,20632,937.415,1.85,1.92,12.74,1.986,0.045,1545
1654713733,28.93,41.11,87.0,400.0,12793.0,20636,937.415,1.81,1.88,12.48,1.945,0.044,1546
1654713734,28.94,41.08,92.0,400.0,12789.0,20635,937.417,1.81,1.88,12.45,1.941,0.044,1547
1654713735,28.95,41.01,90.0,400.0,12791.0,20643,937.418,1.77,1.84,12.2,1.903,0.043,1548
1654713736,28.97,40.99,81.0,400.0,12786.0,20639,937.424,1.75,184.4434668528237,12.01,1.873,0.042,1549
1654713737,29.01,40.99,90.0,400.0,12793.0,20640,937.419,1.68,1.75,11.59,1.807,0.0409999999999999,1550
1654713738,29.0,40.91,93.0,400.0,12790.0,20627,937.422,1.67,1.73,11.47,1.788,0.04,1551
1654713739,29.03,40.84,83.0,400.0,12790.0,20635,937.425,1.67,1.73,11.49,1.791,0.04,1552
1654713740,27.61,40.97,121.0,428.0,12765.0,20598,937.412,1.68,1.74,11.55,1.801,0.0409999999999999,1553
1654713741,27.15,41.88,113.0,423.0,12770.0,20606,937.418,1.72,1.79,11.85,1.847,0.042,1554
1654713742,26.95,42.91,105.0,413.0,12770.0,20619,937.429,1.75,1.82,12.05,1.879,0.042,1555
1654713743,26.8,43.81,102.0,417.0,12772.0,20621,937.423,1.8,1.87,12.39,1.932,0.044,1556
1654713744,26.68,44.35,88.0,409.0,12774.0,20636,937.434,1.81,1.88,12.48,1.947,0.044,1557
1654713745,26.58,44.89,85.0,400.0,12782.0,20640,937.428,1.8,1.87,12.41,1.935,0.044,1558
1654713746,26.51,45.3,80.0,401.0,12784.0,20640,937.422,1.79,1.86,12.33,1.923,0.043,1559
1654713747,26.46,45.61,90.0,406.0,12781.0,20638,937.418,1.78,1.85,12.24,1.909,0.043,1560
1654713748,26.41,45.89,89.0,403.0,12782.0,20632,937.424,1.77,1.84,12.16,1.896,0.043,1561
1654713749,26.36,46.13,97.0,409.0,12781.0,20626,937.421,1.76,1.83,12.15,1.894,0.043,1562
1654713750,26.32,46.32,78.0,400.0,12782.0,20638,937.424,1.76,1.83,12.13,1.891,0.043,1563
1654713751,26.27,46.45,84.0,400.0,12784.0,20638,937.422,1.75,1.82,12.06,1.881,0.042,1564
1654713752,26.22,46.59,75.0,400.0,12784.0,20638,937.422,1.74,1.81,11.96,1.865,0.042,1565
1654713753,26.22,46.71,72.0,400.0,12785.0,20644,937.422,1.72,1.79,11.87,1.851,0.042,1566
1654713754,26.16,46.85,81.0,404.0,12778.0,20632,937.435,1.74,1.81,11.98,1.867,0.042,1567
1654713755,26.12,46.91,86.0,401.0,12786.0,20650,937.448,1.76,1.82,12.09,1.885,0.043,1568
1654713756,26.1,47.01,82.0,400.0,12786.0,20644,937.454,1.79,1.86,12.29,1.917,0.043,1569
1654713757,26.08,47.1,86.0,406.0,12776.0,20632,937.453,1.79,1.85,12.29,1.916,0.043,1570
1654713758,26.05,47.19,93.0,400.0,12784.0,20633,937.449,1.82,1.89,12.54,1.955,0.044,1571
1654713759,26.02,47.25,96.0,400.0,12784.0,20628,937.444,1.83,1.91,12.62,1.968,0.044,1572
1654713760,26.02,47.34,99.0,408.0,12784.0,20626,937.446,1.83,1.9,12.59,1.963,0.044,1573
1654713761,25.98,47.45,89.0,401.0,12781.0,20625,937.441,1.84,1.92,12.69,1.979,0.045,1574
1654713762,25.96,47.46,104.0,404.0,12781.0,20619,937.44,1.89,1.97,13.02,2.03,0.046,1575
1654713763,25.93,47.54,95.0,401.0,12776.0,20621,937.443,1.9,1.97,13.07,2.0380000000000003,0.046,1576
1654713764,25.91,47.64,96.0,402.0,12783.0,20622,937.445,1.97,2.04,13.53,2.11,0.048,1577
1654713765,25.86,47.65,91.0,403.0,12783.0,20636,937.442,2.0,2.08,13.75,2.144,0.048,1578
1654713766,25.86,47.71,90.0,400.0,12780.0,20630,937.433,1.99,2.07,13.73,2.14,0.048,1579
1654713767,25.85,47.79,86.0,405.0,12781.0,20620,937.432,1.97,2.05,13.59,2.119,0.048,1580
1654713768,25.85,47.78,109.0,418.0,12778.0,20620,937.43,1.98,2.05,13.6,2.121,0.048,1581
1654713769,25.82,47.83,107.0,404.0,12780.0,20619,937.433,1.98,2.06,13.62,2.123,0.048,1582
1654713770,27.27,47.81,70.0,400.0,12798.0,20656,937.433,1.98,2.06,13.62,2.124,0.048,1583
1654713771,27.69,46.71,75.0,400.0,12796.0,20647,937.434,1.97,2.05,13.58,2.117,0.048,1584
1654713772,27.91,45.66,103.0,400.0,12790.0,20636,937.431,1.96,2.04,13.49,2.103,0.048,1585
1654713773,28.05,44.8,75.0,400.0,12791.0,20634,937.421,1.95,2.02,13.4,2.09,0.047,1586
1654713774,28.15,44.14,96.0,400.0,12790.0,20632,937.427,1.93,2.01,13.3,2.074,0.047,1587
1654713775,28.24,43.64,89.0,400.0,12786.0,20632,937.43,1.88,1.95,12.92,2.015,0.046,1588
1654713776,28.32,43.19,82.0,400.0,12795.0,20646,937.419,1.84,1.91,12.67,1.976,0.045,1589
1654713777,28.38,42.81,90.0,400.0,12788.0,20635,937.408,1.76,1.83,12.14,1.894,0.043,1590
1654713778,28.45,42.61,80.0,400.0,12791.0,20641,937.408,1.73,1.79,11.87,1.852,0.042,1591
1654713779,28.52,42.4,97.0,400.0,12785.0,20626,937.402,1.67,1.74,11.52,1.797,0.0409999999999999,1592
1654713780,28.56,42.22,96.0,400.0,12789.0,20628,937.394,1.69,1.76,11.63,1.814,0.0409999999999999,1593
1654713781,28.59,42.06,86.0,400.0,12789.0,20639,937.404,1.72,1.79,11.85,1.848,0.042,1594
1654713782,28.62,41.9,98.0,400.0,12792.0,20641,937.394,1.74,1.8,11.95,1.864,0.042,1595
1654713783,28.66,41.78,81.0,400.0,12789.0,20645,937.4,1.74,1.81,12.0,1.872,0.042,1596
1654713784,28.73,41.7,68.0,400.0,12791.0,20638,937.419,1.76,1.83,12.13,1.891,0.043,1597
1654713785,28.75,41.63,81.0,400.0,12794.0,20642,937.426,1.77,1.84,12.17,1.897,0.043,1598
1654713786,28.77,41.49,90.0,401.0,12783.0,20632,937.441,1.77,1.84,12.2,1.903,0.043,1599
1654713787,28.79,41.45,84.0,400.0,12789.0,20640,937.427,1.82,1.89,12.52,1.952,0.044,1600
1654713788,28.83,41.4,79.0,400.0,12794.0,20638,937.443,1.85,1.92,12.73,1.985,0.045,1601
1654713789,28.84,41.31,85.0,400.0,12786.0,20633,937.452,1.87,1.94,12.86,2.005,0.045,1602
1654713790,28.86,41.27,86.0,400.0,12791.0,20640,937.448,1.89,1.97,13.02,2.031,0.046,1603
1654713791,28.87,41.22,72.0,400.0,12789.0,20644,937.437,1.92,1.99,13.18,2.056,0.046,1604
1654713792,28.91,41.2,83.0,400.0,12792.0,20648,937.435,1.95,2.02,13.4,2.09,0.047,1605
1654713793,28.93,41.14,92.0,400.0,12787.0,20634,937.435,1.96,2.04,13.5,2.105,0.048,1606
1654713794,28.93,41.1,89.0,400.0,12791.0,20643,937.436,1.97,2.04,13.54,2.111,0.048,1607
1654713795,28.94,41.06,92.0,400.0,12792.0,20622,937.439,1.96,2.03,13.46,2.099,0.047,1608
1654713796,28.97,40.99,92.0,400.0,12787.0,20632,937.439,1.92,1.99,13.21,2.06,0.047,1609
1654713797,28.98,40.96,96.0,400.0,12784.0,20621,937.443,1.93,2.0,13.25,2.066,0.047,1610
1654713798,29.0,40.95,83.0,400.0,12788.0,20635,937.446,1.93,2.0,13.27,2.069,0.047,1611
1654713799,29.0,40.9,107.0,400.0,12785.0,20616,937.438,1.91,1.99,13.16,2.052,0.046,1612
1654713800,27.63,40.98,120.0,426.0,12769.0,20605,937.432,1.84,1.91,12.68,1.977,0.045,1613
1654713801,27.12,41.96,128.0,439.0,12764.0,20588,937.426,1.8,1.87,12.39,1.932,0.044,1614
1654713802,26.92,42.94,122.0,424.0,12765.0,20600,937.424,1.76,1.83,12.1,1.886,0.043,1615
1654713803,26.78,43.86,124.0,427.0,12768.0,20596,937.426,1.75,1.82,12.06,1.881,0.042,1616
1654713804,26.67,44.49,115.0,422.0,12775.0,20611,937.43,1.73,1.8,11.92,1.86,0.042,1617
1654713805,26.61,44.94,107.0,415.0,12776.0,20607,937.43,1.73,1.8,11.92,1.859,0.042,1618
1654713806,26.51,45.34,112.0,415.0,12775.0,20604,937.433,1.71,1.78,11.77,1.835,0.0409999999999999,1619
1654713807,26.46,45.69,107.0,416.0,12775.0,20613,937.433,1.7,1.77,11.7,1.824,0.0409999999999999,1620
1654713808,26.39,46.0,102.0,415.0,12776.0,20616,937.441,1.69,1.76,11.65,1.817,0.0409999999999999,1621
1654713809,26.32,46.19,102.0,404.0,12776.0,20613,937.439,1.71,1.78,11.76,1.834,0.0409999999999999,1622
1654713810,26.27,46.39,100.0,414.0,12778.0,20623,937.43,1.73,1.8,11.94,1.862,0.042,1623
1654713811,26.25,46.51,89.0,400.0,12782.0,20622,937.439,1.74,1.81,12.0,1.871,0.042,1624
1654713812,26.2,46.67,90.0,407.0,12775.0,20619,937.432,1.73,1.8,11.93,1.86,0.042,1625
1654713813,26.15,46.79,108.0,404.0,12779.0,20626,937.44,1.71,1.78,11.78,1.837,0.0409999999999999,1626
1654713814,26.1,46.92,108.0,413.0,12781.0,20617,937.438,1.68,1.75,11.6,1.808,0.0409999999999999,1627
1654713815,26.09,47.03,104.0,414.0,12780.0,20615,937.436,1.64,1.7,11.29,1.76,0.04,1628
1654713816,26.06,47.13,107.0,402.0,12780.0,20617,937.435,1.61,1.67,11.06,1.724,0.039,1629
1654713817,26.03,47.22,102.0,404.0,12784.0,20617,937.436,1.59,1.65,10.93,1.704,0.038,1630
1654713818,25.99,47.31,109.0,408.0,12777.0,20621,937.436,1.61,1.67,11.05,1.723,0.039,1631
1654713819,25.98,47.36,100.0,402.0,12780.0,20625,937.434,1.61,1.68,11.11,1.732,0.039,1632
1654713820,25.95,47.42,105.0,408.0,12777.0,20615,937.428,1.62,1.68,11.12,1.734,0.039,1633
1654713821,25.93,47.48,99.0,403.0,12779.0,20615,937.433,1.66,1.73,11.43,1.783,0.04,1634
1654713822,25.93,47.57,103.0,405.0,12775.0,20612,937.425,1.67,1.74,11.5,1.793,0.0409999999999999,1635
1654713823,25.88,47.6,100.0,670.5749939812214,12777.0,20617,937.43,1.68,1.75,11.56,1.803,0.0409999999999999,1636
1654713824,25.85,47.69,101.0,408.0,12778.0,20624,937.428,1.67,1.73,11.46,1.788,0.04,1637
1654713825,25.85,47.72,97.0,409.0,12777.0,20624,938.6276438669072,1.65,1.72,11.38,1.774,0.04,1638
1654713826,25.85,47.76,86.0,400.0,12788.0,20638,937.433,1.67,1.73,11.48,1.791,0.04,1639
1654713827,25.82,47.8,104.0,414.0,12775.0,20626,937.433,1.69,1.76,11.65,1.817,0.0409999999999999,1640
1654713828,25.84,47.89,100.0,400.0,12779.0,20621,937.417,1.7,1.77,11.71,1.826,0.0409999999999999,1641
1654713829,25.81,47.9,94.0,400.0,12781.0,20623,937.417,1.75,1.82,12.05,1.879,0.042,1642
1654713830,27.25,47.84,74.0,400.0,12802.0,20651,937.414,1.77,1.84,12.19,1.901,0.043,1643
1654713831,27.69,46.78,72.0,400.0,12799.0,20647,937.411,1.81,1.88,12.44,1.94,0.044,1644
1654713832,27.88,45.7,83.0,400.0,12801.0,20643,937.412,1.81,1.88,12.45,1.941,0.044,1645
1654713833,28.04,44.86,77.0,400.0,12799.0,20651,937.407,1.82,1.89,12.52,1.953,0.044,1646
1654713834,28.12,44.17,76.0,400.0,12795.0,20643,937.404,1.84,184.4434668528237,12.65,1.972,0.045,1647
1654713835,28.22,43.68,80.0,400.0,12795.0,20649,937.398,1.83,1.9,12.61,1.967,0.044,1648
1654713836,28.28,43.23,70.0,400.0,12798.0,20650,937.401,1.83,1.9,12.6,1.964,0.044,1649
1654713837,28.38,42.91,65.0,400.0,12797.0,20657,937.402,1.83,1.9,12.61,1.966,0.044,1650
1654713838,28.45,42.67,62.0,400.0,12798.0,20654,937.402,1.82,1.9,12.56,1.959,0.044,1651
1654713839,28.48,42.44,74.0,400.0,12797.0,20645,937.412,1.82,1.9,12.56,1.959,0.044,1652
1654713840,28.53,42.24,72.0,400.0,12791.0,20650,937.39,1.86,1.93,12.77,1.991,0.045,1653
1654713841,28.56,42.09,68.0,400.0,12791.0,20644,937.395,1.85,1.93,12.76,1.989,0.045,1654
1654713842,28.6,41.93,80.0,400.0,12796.0,20647,937.405,1.87,1.94,12.85,2.004,0.045,1655
1654713843,28.63,41.83,1944.1240303826864,400.0,12791.0,20649,937.402,1.89,1.96,13.0,2.027,0.046,1656
1654713844,28.69,41.73,87.0,400.0,12793.0,20644,937.406,1.9,1.98,13.09,2.041,0.046,1657
1654713845,28.7,41.65,86.0,400.0,12789.0,20636,937.406,1.88,1.96,12.95,2.02,0.046,1658
1654713846,28.76,41.58,81.0,400.0,12792.0,20638,937.403,1.85,1.92,12.72,1.984,0.045,1659
1654713847,28.77,41.54,86.0,400.0,12790.0,20640,937.403,1.83,1.91,12.63,1.969,0.044,1660
1654713848,28.8,41.47,84.0,400.0,12788.0,20633,937.399,1.82,1.89,12.52,1.952,0.044,1661
1654713849,28.84,41.39,86.0,400.0,12785.0,20642,937.401,1.81,1.88,12.44,1.94,0.044,1662
1654713850,28.82,41.3,84.0,400.0,12791.0,20636,937.4,1.76,1.82,12.09,1.885,0.043,1663
1654713851,28.86,41.29,71.0,400.0,12790.0,20651,937.394,1.73,1.8,11.93,1.86,0.042,1664
1654713852,28.91,41.2,74.0,400.0,12797.0,20655,937.393,1.73,1.8,11.9,1.856,0.042,1665
1654713853,28.88,41.22,74.0,400.0,12794.0,20650,937.396,1.73,1.8,11.93,1.861,0.042,1666
1654713854,28.91,41.11,67.0,400.0,12791.0,20650,937.394,1.73,1.79,11.88,1.853,0.042,1667
1654713855,28.93,41.12,62.0,400.0,12798.0,20655,937.39,1.72,1.78,11.81,1.842,0.042,1668
1654713856,28.97,41.08,60.0,400.0,12791.0,20658,937.393,1.75,1.82,12.05,1.879,0.042,1669
1654713857,28.98,41.03,61.0,400.0,12793.0,20656,937.401,1.77,1.84,12.21,1.904,0.043,1670
1654713858,28.97,40.94,63.0,400.0,12792.0,20666,937.401,1.83,1.9,12.58,1.962,0.044,1671
1654713859,29.01,40.98,66.0,400.0,12792.0,20657,937.402,1.86,1.94,12.83,2.0,0.045,1672
1654713860,27.59,41.03,1944.1240303826864,423.0,12772.0,20627,937.402,1.9,1.97,13.07,2.0380000000000003,0.046,1673
1654713861,27.15,42.01,92.0,421.0,12770.0,20630,937.41,1.91,1.98,13.14,2.049,0.046,1674
